Current Period,Customer ID,Periods Active,Current Customer (Y/N),Period Acquired,Period Terminated,Acquisition Channel,Sector,Referred (Y/N),Premium (Y/N),Region,Co. Age,Size,No. Maker Contracts,No. Advanced Contracts,"Revenue, Total",Maker Revenue,Advanced Revenue,Expected CLV
9,3315,1,N,7,8,Internal,Aerospace,N,N,Midwest,6-10yrs,Small,2,1,71000,42000,29000,1143612
9,3316,2,Y,7,,Internal,Aerospace,N,Y,West,6-10yrs,Large,1,1,72000,32000,40000,1815484
9,3317,2,Y,7,,Internal,Aerospace,N,N,Southeast,6-10yrs,Small,1,0,21000,21000,0,974992
9,3318,1,N,7,8,Internal,Aerospace,N,N,Midwest,0-5yrs,Medium,1,0,21000,21000,0,1472887
9,3319,2,Y,7,,Internal,Aerospace,N,N,Southwest,0-5yrs,Small,0,1,29000,0,29000,516705
9,3320,2,Y,7,,Internal,Aerospace,N,Y,Northeast,10+yrs,Small,4,3,248000,128000,120000,3638018
9,3321,2,Y,7,,Internal,Aerospace,N,N,West,0-5yrs,Small,0,1,29000,0,29000,2285380
9,3322,2,Y,7,,Internal,Aerospace,N,N,Southwest,0-5yrs,Medium,3,0,63000,63000,0,1117622
9,3323,2,Y,7,,Internal,Aerospace,N,Y,Midwest,0-5yrs,Small,0,3,120000,0,120000,4269624
9,3324,2,Y,7,,Internal,Aerospace,N,Y,Northeast,6-10yrs,Small,1,2,112000,32000,80000,634286
9,3325,2,Y,7,,Internal,Aerospace,N,Y,Southwest,0-5yrs,Small,0,3,120000,0,120000,5346640
9,3326,2,Y,7,,Internal,Aerospace,N,Y,Midwest,6-10yrs,Large,2,1,104000,64000,40000,766602
9,3327,2,Y,7,,Internal,Aerospace,N,N,Midwest,0-5yrs,Medium,1,0,21000,21000,0,3672992
9,3328,1,N,7,8,Internal,Aerospace,N,N,Northeast,0-5yrs,Small,2,0,42000,42000,0,1471057
9,3329,2,Y,7,,Internal,Aerospace,N,N,Southeast,0-5yrs,Small,1,2,79000,21000,58000,1711173
9,3330,1,N,7,8,Internal,Aerospace,N,Y,Midwest,10+yrs,Small,3,0,96000,96000,0,3008238
9,3331,1,N,7,8,Internal,Aerospace,N,Y,Midwest,6-10yrs,Medium,0,2,80000,0,80000,1627729
9,3332,2,Y,7,,Internal,Aerospace,N,Y,West,10+yrs,Medium,2,2,144000,64000,80000,2631305
9,3333,2,Y,7,,Internal,Aerospace,N,Y,West,0-5yrs,Small,1,2,112000,32000,80000,896895
9,3334,2,Y,7,,Internal,Aerospace,N,N,Northeast,10+yrs,Small,1,1,50000,21000,29000,3565123
9,3335,2,Y,7,,Internal,Aerospace,N,Y,Midwest,10+yrs,Small,1,0,32000,32000,0,1618828
9,3336,1,N,7,8,Internal,Aerospace,N,Y,West,10+yrs,Small,1,0,32000,32000,0,1772611
9,3337,1,N,7,8,Internal,Aerospace,N,Y,Northeast,0-5yrs,Medium,1,0,32000,32000,0,4114406
9,3338,1,N,7,8,Internal,Aerospace,N,Y,West,0-5yrs,Medium,1,0,32000,32000,0,867872
9,3845,1,Y,8,,Referral,Aerospace,Y,Y,Southeast,6-10yrs,Small,1,1,72000,32000,40000,1362794
9,3846,1,Y,8,,External,Aerospace,N,N,Southeast,0-5yrs,Medium,0,1,29000,0,29000,359060
9,3847,1,Y,8,,External,Aerospace,N,Y,Midwest,10+yrs,Medium,2,0,64000,64000,0,2007969
9,3848,1,Y,8,,External,Aerospace,N,Y,Midwest,6-10yrs,Large,1,0,32000,32000,0,3419475
9,3849,1,Y,8,,External,Aerospace,N,Y,Midwest,0-5yrs,Small,1,0,32000,32000,0,963384
9,3850,1,Y,8,,External,Aerospace,N,Y,Midwest,10+yrs,Small,1,0,32000,32000,0,699544
9,3851,1,Y,8,,External,Aerospace,N,Y,West,0-5yrs,Small,0,1,40000,0,40000,1456012
9,3852,1,Y,8,,External,Aerospace,N,N,Southeast,6-10yrs,Small,0,1,29000,0,29000,2899581
9,3853,1,Y,8,,External,Aerospace,N,Y,Midwest,10+yrs,Small,1,0,32000,32000,0,1642131
9,3854,1,Y,8,,Internal,Aerospace,N,N,Midwest,0-5yrs,Medium,2,2,100000,42000,58000,5111007
9,3855,1,Y,8,,Internal,Aerospace,N,N,Southeast,0-5yrs,Medium,1,1,50000,21000,29000,3312672
9,3856,1,Y,8,,Internal,Aerospace,N,Y,Southeast,0-5yrs,Medium,2,0,64000,64000,0,5361888
9,3857,1,Y,8,,Internal,Aerospace,N,N,Northeast,6-10yrs,Small,0,1,29000,0,29000,1183919
9,3858,1,Y,8,,Internal,Aerospace,N,N,Southeast,0-5yrs,Small,2,2,100000,42000,58000,3076914
9,3859,1,Y,8,,Internal,Aerospace,N,N,West,10+yrs,Small,1,0,21000,21000,0,656332
9,3860,1,Y,8,,Internal,Aerospace,N,Y,West,6-10yrs,Large,0,1,40000,0,40000,1803062
9,3861,1,Y,8,,Internal,Aerospace,N,N,Midwest,6-10yrs,Small,0,1,29000,0,29000,2188123
9,3862,1,Y,8,,Internal,Aerospace,N,Y,Northeast,10+yrs,Small,1,0,32000,32000,0,105499
9,3863,1,Y,8,,Internal,Aerospace,N,Y,Midwest,0-5yrs,Small,0,2,80000,0,80000,3536654
9,3864,1,Y,8,,Internal,Aerospace,N,N,West,0-5yrs,Medium,1,0,21000,21000,0,2251983
9,3865,1,Y,8,,Internal,Aerospace,N,N,Northeast,10+yrs,Small,1,2,79000,21000,58000,2969415
9,3866,1,Y,8,,Internal,Aerospace,N,Y,Southeast,10+yrs,Medium,1,0,32000,32000,0,4195381
9,3867,1,Y,8,,Internal,Aerospace,N,N,Southwest,10+yrs,Small,1,2,79000,21000,58000,1120430
9,3868,1,Y,8,,Internal,Aerospace,N,Y,Southwest,0-5yrs,Small,3,1,136000,96000,40000,3022818
9,3869,1,Y,8,,Internal,Aerospace,N,N,Midwest,0-5yrs,Medium,0,3,87000,0,87000,964029
9,3870,1,Y,8,,Internal,Aerospace,N,Y,Southwest,0-5yrs,Medium,1,0,32000,32000,0,2415258
9,3871,1,Y,8,,Internal,Aerospace,N,Y,West,0-5yrs,Small,1,0,32000,32000,0,2251583
9,3872,1,Y,8,,Internal,Aerospace,N,N,Northeast,0-5yrs,Small,0,1,29000,0,29000,3087149
9,3873,1,Y,8,,Internal,Aerospace,N,N,Southwest,10+yrs,Small,1,2,79000,21000,58000,4149144
9,3874,1,Y,8,,Internal,Aerospace,N,N,Southwest,6-10yrs,Small,2,1,71000,42000,29000,1986292
9,3875,1,Y,8,,Internal,Aerospace,N,Y,Northeast,6-10yrs,Medium,0,2,80000,0,80000,2125863
9,3876,1,Y,8,,Internal,Aerospace,N,Y,West,10+yrs,Medium,2,2,144000,64000,80000,1493962
9,3877,1,Y,8,,Internal,Aerospace,N,Y,West,6-10yrs,Small,1,3,152000,32000,120000,2684921
9,3878,1,Y,8,,Internal,Aerospace,N,Y,Midwest,6-10yrs,Small,1,0,32000,32000,0,812334
9,3879,1,Y,8,,Internal,Aerospace,N,N,West,6-10yrs,Small,1,0,21000,21000,0,1961056
9,3880,1,Y,8,,Internal,Aerospace,N,Y,Midwest,0-5yrs,Medium,1,0,32000,32000,0,672867
9,3881,1,Y,8,,Internal,Aerospace,N,N,Southeast,10+yrs,Small,1,2,79000,21000,58000,1330269
9,3882,1,Y,8,,Internal,Aerospace,N,Y,Northeast,6-10yrs,Small,3,0,96000,96000,0,1724997
9,3883,1,Y,8,,Internal,Aerospace,N,Y,Southwest,10+yrs,Medium,3,1,136000,96000,40000,2305036
9,3884,1,Y,8,,Internal,Aerospace,N,Y,Northeast,0-5yrs,Small,1,1,72000,32000,40000,2080944
9,3885,1,Y,8,,Internal,Aerospace,N,N,Southwest,0-5yrs,Small,1,0,21000,21000,0,849283
9,3886,1,Y,8,,Internal,Aerospace,N,Y,Southeast,10+yrs,Small,3,0,96000,96000,0,1070177
9,3887,1,Y,8,,Internal,Aerospace,N,Y,West,10+yrs,Small,1,0,32000,32000,0,2779104
9,3888,1,Y,8,,Internal,Aerospace,N,N,Southeast,6-10yrs,Small,1,0,21000,21000,0,1253273
9,3889,1,Y,8,,Internal,Aerospace,N,N,Midwest,10+yrs,Small,1,1,50000,21000,29000,251302
9,3890,1,Y,8,,Internal,Aerospace,N,N,Southwest,0-5yrs,Small,1,1,50000,21000,29000,2846725
9,3891,1,Y,8,,Internal,Aerospace,N,Y,Northeast,6-10yrs,Large,0,1,40000,0,40000,4180660
9,3892,1,Y,8,,Internal,Aerospace,N,N,Southwest,6-10yrs,Small,2,3,129000,42000,87000,2686784
9,3893,1,Y,8,,Internal,Aerospace,N,N,Midwest,0-5yrs,Medium,0,1,29000,0,29000,1397767
9,3894,1,Y,8,,Internal,Aerospace,N,N,Southwest,0-5yrs,Medium,1,0,21000,21000,0,644493
9,3895,1,Y,8,,Internal,Aerospace,N,Y,Northeast,10+yrs,Small,1,1,72000,32000,40000,3352013
9,3896,1,Y,8,,Internal,Aerospace,N,N,West,6-10yrs,Small,0,4,116000,0,116000,3888424
9,3897,1,Y,8,,Internal,Aerospace,N,Y,Southwest,0-5yrs,Medium,1,1,72000,32000,40000,2514508
9,3898,1,Y,8,,Internal,Aerospace,N,N,Southeast,10+yrs,Small,0,1,29000,0,29000,503167
9,3899,1,Y,8,,Internal,Aerospace,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,2409352
9,3900,1,Y,8,,Internal,Aerospace,N,Y,West,0-5yrs,Medium,2,0,64000,64000,0,2862668
9,3901,1,Y,8,,Internal,Aerospace,N,Y,Southeast,0-5yrs,Small,0,2,80000,0,80000,5432647
9,1434,2,N,-5,-3,External,Automotive,N,N,Midwest,6-10yrs,Large,0,1,29000,0,29000,30827
9,1435,1,N,-5,-4,External,Automotive,N,N,Southwest,10+yrs,Large,1,0,21000,21000,0,11858
9,1436,6,N,-5,1,External,Automotive,N,N,Midwest,6-10yrs,Small,1,0,21000,21000,0,46049
9,1437,2,N,-5,-3,External,Automotive,N,N,Southeast,6-10yrs,Large,1,1,50000,21000,29000,34859
9,1438,1,N,-5,-4,External,Automotive,N,N,Southeast,0-5yrs,Small,2,1,71000,42000,29000,196182
9,1439,3,N,-5,-2,External,Automotive,N,N,Southwest,0-5yrs,Small,1,1,50000,21000,29000,40972
9,1440,4,N,-5,-1,Internal,Automotive,N,N,West,10+yrs,Medium,3,1,92000,63000,29000,58661
9,1441,2,N,-5,-3,Internal,Automotive,N,N,Southeast,6-10yrs,Medium,1,0,21000,21000,0,45202
9,1442,3,N,-5,-2,Internal,Automotive,N,N,Southwest,0-5yrs,Small,0,1,29000,0,29000,31959
9,1443,1,N,-5,-4,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,0,2,58000,0,58000,22942
9,1444,2,N,-5,-3,Internal,Automotive,N,N,Southeast,0-5yrs,Medium,1,0,21000,21000,0,30151
9,1467,1,N,-4,-3,External,Automotive,N,N,Southeast,0-5yrs,Medium,0,1,29000,0,29000,335521
9,1468,5,N,-4,1,External,Automotive,N,N,West,10+yrs,Medium,1,1,50000,21000,29000,25080
9,1469,1,N,-4,-3,External,Automotive,N,N,Northeast,0-5yrs,Medium,1,0,21000,21000,0,188174
9,1470,1,N,-4,-3,External,Automotive,N,N,West,0-5yrs,Medium,0,1,29000,0,29000,187141
9,1471,4,N,-4,0,External,Automotive,N,N,Southwest,0-5yrs,Medium,1,0,21000,21000,0,43259
9,1472,1,N,-4,-3,External,Automotive,N,N,Southwest,6-10yrs,Medium,1,1,50000,21000,29000,42167
9,1473,2,N,-4,-2,External,Automotive,N,N,West,0-5yrs,Medium,0,2,58000,0,58000,47138
9,1474,3,N,-4,-1,External,Automotive,N,N,Southwest,10+yrs,Medium,1,2,79000,21000,58000,102236
9,1475,1,N,-4,-3,External,Automotive,N,N,Midwest,0-5yrs,Small,0,1,29000,0,29000,53104
9,1476,2,N,-4,-2,External,Automotive,N,N,Southwest,10+yrs,Medium,1,0,21000,21000,0,20448
9,1477,2,N,-4,-2,External,Automotive,N,N,Northeast,6-10yrs,Medium,0,1,29000,0,29000,35819
9,1478,3,N,-4,-1,External,Automotive,N,N,Northeast,0-5yrs,Small,2,2,100000,42000,58000,25531
9,1479,3,N,-4,-1,External,Automotive,N,N,West,10+yrs,Medium,1,1,50000,21000,29000,40793
9,1480,1,N,-4,-3,External,Automotive,N,N,Southeast,0-5yrs,Small,1,0,21000,21000,0,67795
9,1481,1,N,-4,-3,External,Automotive,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,10937
9,1482,2,N,-4,-2,External,Automotive,N,N,Midwest,0-5yrs,Medium,2,1,71000,42000,29000,48492
9,1483,1,N,-4,-3,External,Automotive,N,N,Northeast,0-5yrs,Small,2,0,42000,42000,0,94633
9,1484,1,N,-4,-3,External,Automotive,N,N,Southeast,10+yrs,Small,1,0,21000,21000,0,39884
9,1485,1,N,-4,-3,External,Automotive,N,N,Midwest,0-5yrs,Large,1,2,79000,21000,58000,129569
9,1486,1,N,-4,-3,External,Automotive,N,N,Southwest,0-5yrs,Small,1,0,21000,21000,0,37884
9,1487,1,N,-4,-3,External,Automotive,N,N,Southwest,6-10yrs,Medium,0,1,29000,0,29000,319684
9,1488,3,N,-4,-1,External,Automotive,N,N,Southwest,10+yrs,Small,2,0,42000,42000,0,26573
9,1489,2,N,-4,-2,External,Automotive,N,N,Southeast,10+yrs,Medium,0,1,29000,0,29000,96581
9,1490,3,N,-4,-1,External,Automotive,N,N,Southeast,0-5yrs,Medium,3,1,92000,63000,29000,23982
9,1491,2,N,-4,-2,External,Automotive,N,N,Southwest,6-10yrs,Small,1,1,50000,21000,29000,35294
9,1492,6,N,-4,2,External,Automotive,N,N,Southeast,0-5yrs,Small,3,1,92000,63000,29000,162447
9,1493,1,N,-4,-3,External,Automotive,N,N,Northeast,6-10yrs,Small,0,1,29000,0,29000,10265
9,1494,3,N,-4,-1,External,Automotive,N,N,Southeast,0-5yrs,Medium,4,1,113000,84000,29000,135418
9,1495,9,N,-4,5,External,Automotive,N,N,Southeast,6-10yrs,Small,2,1,71000,42000,29000,63708
9,1496,1,N,-4,-3,External,Automotive,N,N,Midwest,0-5yrs,Small,3,1,92000,63000,29000,158283
9,1497,1,N,-4,-3,External,Automotive,N,N,West,0-5yrs,Small,0,1,29000,0,29000,144448
9,1498,2,N,-4,-2,External,Automotive,N,N,Northeast,10+yrs,Small,3,0,63000,63000,0,41989
9,1499,5,N,-4,1,External,Automotive,N,N,West,0-5yrs,Large,2,0,42000,42000,0,35897
9,1500,1,N,-4,-3,External,Automotive,N,N,West,10+yrs,Small,1,0,21000,21000,0,41088
9,1501,1,N,-4,-3,External,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,78901
9,1502,3,N,-4,-1,External,Automotive,N,N,Southeast,0-5yrs,Small,2,2,100000,42000,58000,286780
9,1503,3,N,-4,-1,Internal,Automotive,N,N,Midwest,10+yrs,Small,1,0,21000,21000,0,75029
9,1504,1,N,-4,-3,Internal,Automotive,N,N,Southeast,0-5yrs,Small,1,1,50000,21000,29000,142819
9,1505,1,N,-4,-3,Internal,Automotive,N,N,Southeast,6-10yrs,Medium,1,1,50000,21000,29000,50309
9,1506,1,N,-4,-3,Internal,Automotive,N,N,Southwest,6-10yrs,Small,1,2,79000,21000,58000,64575
9,1507,2,N,-4,-2,Internal,Automotive,N,N,Southeast,0-5yrs,Small,2,0,42000,42000,0,83674
9,1508,1,N,-4,-3,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,1,3,108000,21000,87000,25007
9,1509,1,N,-4,-3,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,1,0,21000,21000,0,50287
9,1510,4,N,-4,0,Internal,Automotive,N,N,West,0-5yrs,Large,1,4,137000,21000,116000,156412
9,1511,1,N,-4,-3,Internal,Automotive,N,N,Southeast,6-10yrs,Small,1,0,21000,21000,0,109364
9,1512,2,N,-4,-2,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,2,58000,0,58000,37232
9,1513,2,N,-4,-2,Internal,Automotive,N,N,Southwest,6-10yrs,Large,2,2,100000,42000,58000,79643
9,1514,1,N,-4,-3,Internal,Automotive,N,N,Southwest,0-5yrs,Small,1,0,21000,21000,0,78018
9,1515,1,N,-4,-3,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,1,0,21000,21000,0,11989
9,1516,1,N,-4,-3,Internal,Automotive,N,N,West,10+yrs,Small,2,1,71000,42000,29000,104896
9,1517,1,N,-4,-3,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,1,0,21000,21000,0,48589
9,1518,2,N,-4,-2,Internal,Automotive,N,N,Midwest,0-5yrs,Large,0,3,87000,0,87000,60917
9,1519,5,N,-4,1,Internal,Automotive,N,N,West,6-10yrs,Medium,1,3,108000,21000,87000,141865
9,1520,2,N,-4,-2,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,1,0,21000,21000,0,198089
9,1521,2,N,-4,-2,Internal,Automotive,N,N,Midwest,6-10yrs,Small,1,3,108000,21000,87000,46002
9,1522,1,N,-4,-3,Internal,Automotive,N,N,Southwest,0-5yrs,Small,1,0,21000,21000,0,48561
9,1523,1,N,-4,-3,Internal,Automotive,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,38318
9,1524,1,N,-4,-3,Internal,Automotive,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,25621
9,1525,2,N,-4,-2,Internal,Automotive,N,N,Southeast,6-10yrs,Medium,2,2,100000,42000,58000,115048
9,1526,4,N,-4,0,Internal,Automotive,N,N,West,0-5yrs,Large,0,1,29000,0,29000,5133
9,1527,5,N,-4,1,Internal,Automotive,N,N,Northeast,6-10yrs,Medium,2,0,42000,42000,0,532779
9,1528,1,N,-4,-3,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,2,0,42000,42000,0,14037
9,1529,3,N,-4,-1,Internal,Automotive,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,12994
9,1530,1,N,-4,-3,Internal,Automotive,N,N,Southwest,0-5yrs,Small,1,1,50000,21000,29000,5575
9,1531,1,N,-4,-3,Internal,Automotive,N,N,Midwest,6-10yrs,Small,1,0,21000,21000,0,45929
9,1532,2,N,-4,-2,Internal,Automotive,N,N,West,0-5yrs,Small,3,1,92000,63000,29000,21150
9,1533,1,N,-4,-3,Internal,Automotive,N,N,Midwest,0-5yrs,Small,0,3,87000,0,87000,122571
9,1534,3,N,-4,-1,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,1,2,79000,21000,58000,69956
9,1535,6,N,-4,2,Internal,Automotive,N,N,Northeast,10+yrs,Medium,5,2,163000,105000,58000,154622
9,1536,2,N,-4,-2,Internal,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,40920
9,1537,4,N,-4,0,Internal,Automotive,N,N,Southeast,10+yrs,Medium,0,1,29000,0,29000,73269
9,1538,1,N,-4,-3,Internal,Automotive,N,N,Northeast,0-5yrs,Small,0,1,29000,0,29000,136101
9,1564,1,N,-3,-2,External,Automotive,N,N,Southeast,10+yrs,Small,3,0,63000,63000,0,240499
9,1565,1,N,-3,-2,External,Automotive,N,N,Southeast,0-5yrs,Medium,1,1,50000,21000,29000,34504
9,1566,1,N,-3,-2,External,Automotive,N,N,West,10+yrs,Medium,3,0,63000,63000,0,21659
9,1567,1,N,-3,-2,External,Automotive,N,N,Southeast,10+yrs,Small,1,0,21000,21000,0,48008
9,1568,1,N,-3,-2,External,Automotive,N,N,Northeast,0-5yrs,Large,1,0,21000,21000,0,38168
9,1569,3,N,-3,0,External,Automotive,N,N,Southwest,0-5yrs,Small,0,1,29000,0,29000,19962
9,1570,1,N,-3,-2,External,Automotive,N,N,West,10+yrs,Medium,1,0,21000,21000,0,45575
9,1571,1,N,-3,-2,External,Automotive,N,N,Northeast,0-5yrs,Medium,1,0,21000,21000,0,26283
9,1572,1,N,-3,-2,External,Automotive,N,N,Southeast,0-5yrs,Small,1,0,21000,21000,0,125898
9,1573,2,N,-3,-1,External,Automotive,N,N,Northeast,0-5yrs,Small,3,3,150000,63000,87000,105009
9,1574,1,N,-3,-2,External,Automotive,N,N,Midwest,0-5yrs,Medium,1,1,50000,21000,29000,46512
9,1575,3,N,-3,0,External,Automotive,N,N,Southeast,0-5yrs,Small,1,3,108000,21000,87000,281419
9,1576,1,N,-3,-2,External,Automotive,N,N,Southeast,10+yrs,Medium,1,3,108000,21000,87000,140099
9,1577,3,N,-3,0,External,Automotive,N,N,Northeast,0-5yrs,Small,2,0,42000,42000,0,186322
9,1578,4,N,-3,1,External,Automotive,N,N,Northeast,6-10yrs,Small,1,1,50000,21000,29000,135037
9,1579,1,N,-3,-2,External,Automotive,N,N,Midwest,6-10yrs,Small,1,0,21000,21000,0,24764
9,1580,2,N,-3,-1,External,Automotive,N,N,West,6-10yrs,Medium,1,0,21000,21000,0,68970
9,1581,1,N,-3,-2,External,Automotive,N,N,Midwest,0-5yrs,Small,0,1,29000,0,29000,74298
9,1582,1,N,-3,-2,External,Automotive,N,N,Southeast,10+yrs,Large,0,1,29000,0,29000,76557
9,1583,1,N,-3,-2,External,Automotive,N,N,Northeast,10+yrs,Large,1,0,21000,21000,0,142628
9,1584,1,N,-3,-2,External,Automotive,N,N,Northeast,0-5yrs,Medium,1,0,21000,21000,0,35781
9,1585,3,N,-3,0,External,Automotive,N,N,Southeast,10+yrs,Large,0,2,58000,0,58000,133196
9,1586,2,N,-3,-1,External,Automotive,N,N,Midwest,0-5yrs,Small,3,0,63000,63000,0,322428
9,1587,2,N,-3,-1,External,Automotive,N,N,Southeast,0-5yrs,Medium,1,0,21000,21000,0,138159
9,1588,3,N,-3,0,Internal,Automotive,N,N,Southwest,0-5yrs,Small,1,4,137000,21000,116000,112031
9,1589,1,N,-3,-2,Internal,Automotive,N,N,Southwest,10+yrs,Small,1,0,21000,21000,0,34319
9,1590,2,N,-3,-1,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,2,79000,21000,58000,73133
9,1591,1,N,-3,-2,Internal,Automotive,N,N,West,0-5yrs,Medium,1,0,21000,21000,0,140423
9,1592,3,N,-3,0,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,2,58000,0,58000,38029
9,1593,4,N,-3,1,Internal,Automotive,N,N,Southwest,10+yrs,Small,3,1,92000,63000,29000,62544
9,1594,1,N,-3,-2,Internal,Automotive,N,N,Northeast,6-10yrs,Small,1,3,108000,21000,87000,128055
9,1595,2,N,-3,-1,Internal,Automotive,N,N,Midwest,6-10yrs,Small,1,0,21000,21000,0,25866
9,1596,3,N,-3,0,Internal,Automotive,N,N,Southeast,6-10yrs,Large,4,1,113000,84000,29000,142164
9,1597,2,N,-3,-1,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,1,1,50000,21000,29000,81676
9,1598,1,N,-3,-2,Internal,Automotive,N,N,Northeast,10+yrs,Small,2,1,71000,42000,29000,172282
9,1599,1,N,-3,-2,Internal,Automotive,N,N,Midwest,10+yrs,Small,1,0,21000,21000,0,26429
9,1600,1,N,-3,-2,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,1,29000,0,29000,7220
9,1601,2,N,-3,-1,Internal,Automotive,N,N,Southeast,0-5yrs,Medium,1,0,21000,21000,0,239249
9,1602,1,N,-3,-2,Internal,Automotive,N,N,Southeast,10+yrs,Small,0,1,29000,0,29000,21416
9,1603,1,N,-3,-2,Internal,Automotive,N,N,Southeast,0-5yrs,Medium,1,0,21000,21000,0,17729
9,1604,2,N,-3,-1,Internal,Automotive,N,N,Southeast,0-5yrs,Small,1,1,50000,21000,29000,33808
9,1605,3,N,-3,0,Internal,Automotive,N,N,West,0-5yrs,Small,0,1,29000,0,29000,68521
9,1606,1,N,-3,-2,Internal,Automotive,N,N,Northeast,6-10yrs,Small,1,0,21000,21000,0,16991
9,1607,3,N,-3,0,Internal,Automotive,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,28909
9,1608,1,N,-3,-2,Internal,Automotive,N,N,West,0-5yrs,Medium,1,0,21000,21000,0,22370
9,1609,1,N,-3,-2,Internal,Automotive,N,N,Midwest,6-10yrs,Small,1,0,21000,21000,0,44747
9,1610,2,N,-3,-1,Internal,Automotive,N,N,Midwest,0-5yrs,Small,2,0,42000,42000,0,101704
9,1640,2,N,-2,0,Referral,Automotive,Y,N,Northeast,0-5yrs,Small,1,2,79000,21000,58000,121917
9,1641,2,N,-2,0,External,Automotive,N,N,West,0-5yrs,Small,1,2,79000,21000,58000,25148
9,1642,4,N,-2,2,External,Automotive,N,N,West,6-10yrs,Medium,1,0,21000,21000,0,214281
9,1643,4,N,-2,2,External,Automotive,N,N,Southwest,10+yrs,Large,1,1,50000,21000,29000,46994
9,1644,1,N,-2,-1,External,Automotive,N,N,Northeast,0-5yrs,Small,1,1,50000,21000,29000,66982
9,1645,3,N,-2,1,External,Automotive,N,N,Southeast,10+yrs,Large,1,0,21000,21000,0,32876
9,1646,4,N,-2,2,External,Automotive,N,N,Midwest,0-5yrs,Small,3,4,179000,63000,116000,68944
9,1647,1,N,-2,-1,External,Automotive,N,N,Southwest,0-5yrs,Small,0,2,58000,0,58000,184674
9,1648,1,N,-2,-1,External,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,95146
9,1649,1,N,-2,-1,External,Automotive,N,N,Northeast,6-10yrs,Small,0,1,29000,0,29000,32522
9,1650,1,N,-2,-1,External,Automotive,N,N,West,6-10yrs,Small,0,2,58000,0,58000,49556
9,1651,2,N,-2,0,External,Automotive,N,N,Southwest,0-5yrs,Small,3,0,63000,63000,0,53580
9,1652,3,N,-2,1,External,Automotive,N,N,Southwest,0-5yrs,Medium,2,1,71000,42000,29000,129202
9,1653,2,N,-2,0,External,Automotive,N,N,West,0-5yrs,Large,2,1,71000,42000,29000,153723
9,1654,4,N,-2,2,External,Automotive,N,N,Midwest,0-5yrs,Large,3,0,63000,63000,0,140686
9,1655,1,N,-2,-1,External,Automotive,N,N,Midwest,10+yrs,Medium,0,1,29000,0,29000,65026
9,1656,6,N,-2,4,External,Automotive,N,N,West,10+yrs,Small,3,0,63000,63000,0,160120
9,1657,1,N,-2,-1,External,Automotive,N,N,Southeast,0-5yrs,Small,0,1,29000,0,29000,42889
9,1658,2,N,-2,0,External,Automotive,N,N,Southeast,10+yrs,Small,3,3,150000,63000,87000,262496
9,1659,2,N,-2,0,External,Automotive,N,N,Southwest,10+yrs,Small,0,1,29000,0,29000,68776
9,1660,1,N,-2,-1,External,Automotive,N,N,Northeast,0-5yrs,Small,1,1,50000,21000,29000,51628
9,1661,1,N,-2,-1,External,Automotive,N,N,West,10+yrs,Small,1,0,21000,21000,0,24449
9,1662,3,N,-2,1,External,Automotive,N,N,West,0-5yrs,Medium,1,1,50000,21000,29000,37022
9,1663,1,N,-2,-1,External,Automotive,N,N,Southeast,6-10yrs,Small,0,1,29000,0,29000,33716
9,1664,1,N,-2,-1,External,Automotive,N,N,West,6-10yrs,Small,1,0,21000,21000,0,10509
9,1665,3,N,-2,1,External,Automotive,N,N,Southeast,0-5yrs,Small,1,0,21000,21000,0,19874
9,1666,1,N,-2,-1,External,Automotive,N,N,Southeast,0-5yrs,Small,1,0,21000,21000,0,21498
9,1667,1,N,-2,-1,External,Automotive,N,N,Northeast,0-5yrs,Small,1,3,108000,21000,87000,175509
9,1668,2,N,-2,0,External,Automotive,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,50412
9,1669,1,N,-2,-1,External,Automotive,N,N,West,6-10yrs,Small,1,0,21000,21000,0,20116
9,1670,4,N,-2,2,External,Automotive,N,N,West,6-10yrs,Small,2,1,71000,42000,29000,108552
9,1671,1,N,-2,-1,External,Automotive,N,N,Midwest,0-5yrs,Small,0,1,29000,0,29000,15371
